Dashboard,1.9892408847808838
Customers,1.067141056060791
Search for Customers,2.167699098587036
Create Customer Profile,2.220842123031616
Import Customers,1.774406909942627
Export Customers,1.809645175933838
Export Customer Emails,1.366307020187378
Edit/Create Membership Levels,0.5612893104553223
Customer Notes,1.7499980926513672
Administrators,1.0766551494598389
Search for Admins,1.592878818511963
Create Admin Profile,1.6722722053527832
Access Control,1.3847641944885254
Edit/Create Membership Levels,0.3718531131744385
Drivers,1.0576350688934326
Search for Drivers,1.554856777191162
Create Driver Profile,1.4472029209136963
Edit/Create Membership Levels,0.3700242042541504
Suppliers,1.0625412464141846
Search for Suppliers,2.0616579055786133
Create Supplier Profile,1.557600975036621
Edit/Search Products,2.586994171142578
Add New Product,2.085793972015381
Import products,2.0951731204986572
Export products,1.3488621711730957
Product Categories,1.493044137954712
Extra fields,1.4772191047668457
Warehouse Locations,1.3507099151611328
Localness Icons,1.4198338985443115
Change/Assign Routes,1.4867160320281982
Create/Edit Routes,3.913918972015381
GPS Import/Export,1.4145832061767578
Organize Route Stops,1.5067689418792725
Pickup Locations,3.2661750316619873
Organize Pickup Locations,1.3860831260681152
Manage KML File,1.5086910724639893
Display Route/KML Issues,1.3736839294433594
Organize Load Sheet,1.4489479064941406
Print Route Sheets,2.718050956726074
Print Bag Labels,1.548691987991333
Show Invalid Addresses,1230.3512048721313
Billing,1.0829298496246338
Paper/Email Billing,1.681514024734497
Electronic Billing,1.5710959434509277
Mass Update Payments,1.4587502479553223
Mass Deposit Returns/Charges,1.3781788349151611
Global Invoice Notes,1.485410213470459
View GC Purchase Log,1.3783512115478516
Sales Reporting,1.0702238082885742
Top Customers,1.4821281433105469
Countdown Sales Report,1.4765830039978027
Cross-Selling Report,1.4359478950500488
Discount Coupon Report,1.372450828552246
Manage Cross-Selling,1.3730881214141846
Ordered Products Reports,1.742542028427124
Overall Sales,1.8056879043579102
Sales By Route,1.6926860809326172
Financials Reporting,1.0676121711730957
Average Order Report,1.3911616802215576
Credits Report,1.3879907131195068
Effective Margin Report,1.3515939712524414
Financials Export,1.3653759956359863
No Payment Customers,9.929033041000366
Payments On Review,1.4209861755371094
Payments Posted Report,1.4455769062042236
Profit Report,1.6256489753723145
Recent Payments Report,1.3648300170898438
Taxes Report,1.5616412162780762
Product Reporting,1.0571808815002441
Bagged Items Report,1.641068935394287
Customized Products,1.422734022140503
Forecast,1.5230400562286377
Inventory,9.046473979949951
Product Reporting,1.0948238372802734
Load Sheet Report,1.427685260772705
Out Of Stock Report,1.4155330657958984
Customer Reporting,1.0634479522705078
Top Customers,0.3692011833190918
Customer Reporting,1.064234972000122
Customer Count Report,1.3703668117523193
Deposit Report,1.388362169265747
Followup Report,1.438399076461792
Friend Referral Report,1.402886152267456
Minimum Order Report,1.3908958435058594
Negative Balances,2.7870500087738037
New Customers,1.4336986541748047
No Order Customers Report,1.4799611568450928
No Payment Customers,10.178401947021484
Customer Reporting,1.069504976272583
On Hold Report,1.5005218982696533
Past Due Customers,0.37855005264282227
Customer Reporting,1.0603489875793457
Recurring Order Report,1.3944580554962158
Retention Report,1.3814568519592285
Show Inactive Customers,1.3647592067718506
Total Customers Report,1.3695001602172852
Vacation Report,1.3623008728027344
Misc. Reporting,1.0599570274353027
Birthday Report,1.3721768856048584
Contact Us Report,1.4190189838409424
Coupon Usage,1.4083662033081055
Missing Orders,1.4424350261688232
Coupons,1.3510541915893555
Coupon Events,1.392982006072998
Countdown Products,1.3535799980163574
Global Discounts,1.4741191864013672
Featured Products,1.7863538265228271
Sale Items,1.5685651302337646
Manage Cross-Selling,1.3559160232543945
First Time Order Specials,1.4402439594268799
Search Orders,1.5187609195709229
Today's Orders,1.5244419574737549
This Week's Orders,1.9415390491485596
Next Week's Orders,1.9548938274383545
Create Purchase Order,2.097053050994873
View Purchase Orders,1.0685391426086426
Autoresponders,1.6231920719146729
General News List,1.5505390167236328
Unsubscribers,1.6056060791015625
Manage Files,1.7170679569244385
301 Redirects,1.5007719993591309
Company Settings,2.3651809692382812
States/Counties,1.5423920154571533
Taxes,1.0678908824920654
Taxing Zones,2.486860990524292
Taxing System,1.4057343006134033
Minimum Orders Settings,1.8882839679718018
Zip Codes,1.3947551250457764
Fees,1.0653150081634521
Delivery Charges,1.4428329467773438
Deposit Charges,1.5478639602661133
Registration Fees,1.4101507663726807
Settings,1.0698118209838867
Store Locations,1.5596199035644531
DBP Settings,1.6593551635742188
DBP Billing,2.891111135482788
Countries,1.4135150909423828
States,1.4926362037658691
Settings,1.0656790733337402
Export/Import Cities,1.4155151844024658
Summary,1.424530029296875
Credit card types,1.3876783847808838
Languages,1.4955780506134033
Modules,2.5077738761901855
Payment Methods,1.7137658596038818
Clear templates cache,1.8901612758636475
System Logs,1.06834077835083
DBP Overview,1.4328129291534424
Inventory,0.3865799903869629
Tasks,1.5468449592590332
Periodic tasks,3.969778299331665
