Dashboard,1.8767380714416504
Customers,1.0677480697631836
Search for Customers,1.9550490379333496
Create Customer Profile,1.9678471088409424
Import Customers,1.7470111846923828
Export Customers,1.7563400268554688
Export Customer Emails,1.3496980667114258
Edit/Create Membership Levels,0.5247461795806885
Customer Notes,1.5181679725646973
Administrators,1.084557056427002
Search for Admins,1.549746036529541
Create Admin Profile,1.4919800758361816
Access Control,1.396493911743164
Edit/Create Membership Levels,0.37490081787109375
Drivers,1.081130027770996
Search for Drivers,1.5543630123138428
Create Driver Profile,1.4366919994354248
Edit/Create Membership Levels,0.38796496391296387
Suppliers,1.05845308303833
Search for Suppliers,1.8047130107879639
Create Supplier Profile,1.523665189743042
Edit/Search Products,2.384269952774048
Add New Product,2.0614373683929443
Import products,2.016788959503174
Export products,1.3446221351623535
Product Categories,1.5115299224853516
Extra fields,1.4675769805908203
Warehouse Locations,1.3584372997283936
Localness Icons,1.4458467960357666
Change/Assign Routes,1.3898651599884033
Create/Edit Routes,4.710438966751099
GPS Import/Export,1.4305992126464844
Organize Route Stops,1.5299749374389648
Pickup Locations,2.9678118228912354
Organize Pickup Locations,1.3934729099273682
Manage KML File,1.5062658786773682
Display Route/KML Issues,1.3484399318695068
Organize Load Sheet,1.4571361541748047
Print Route Sheets,1.6710820198059082
Print Bag Labels,1.5328459739685059
Show Invalid Addresses,1.5593018531799316
Billing,1.0639679431915283
Paper/Email Billing,1.4134209156036377
Electronic Billing,1.575732946395874
Mass Update Payments,1.4533281326293945
Mass Deposit Returns/Charges,1.365941047668457
Global Invoice Notes,1.5220868587493896
View GC Purchase Log,1.408402919769287
Sales Reporting,1.0617320537567139
Top Customers,0.3715667724609375
Countdown Sales Report,1.5295672416687012
Cross-Selling Report,1.4530260562896729
Discount Coupon Report,1.3664729595184326
Manage Cross-Selling,1.4433820247650146
Ordered Products Reports,1.607499122619629
Overall Sales,1.7745959758758545
Sales By Route,1.6658077239990234
Financials Reporting,1.0646030902862549
Average Order Report,1.425731897354126
Credits Report,1.3823540210723877
Effective Margin Report,1.3819189071655273
Financials Export,1.4032738208770752
No Payment Customers,32.05385994911194
Payments On Review,1.446485996246338
Payments Posted Report,1.4917430877685547
Profit Report,1.6952917575836182
Recent Payments Report,1.388793706893921
Taxes Report,1.6425399780273438
Product Reporting,1.0553758144378662
Bagged Items Report,1.5893280506134033
Customized Products,1.4324660301208496
Forecast,1.588353157043457
Inventory,2.229964017868042
Product Reporting,1.0729141235351562
Load Sheet Report,1.4634671211242676
Out Of Stock Report,1.426461935043335
Customer Reporting,1.0651369094848633
Top Customers,0.40141725540161133
Customer Reporting,1.058791160583496
Customer Count Report,2.4584028720855713
Deposit Report,1.4147748947143555
Followup Report,1.4524967670440674
Friend Referral Report,1.4022488594055176
Minimum Order Report,1.3965580463409424
Negative Balances,1.9719290733337402
New Customers,1.4232909679412842
No Order Customers Report,1.459341049194336
No Payment Customers,32.36178207397461
Customer Reporting,1.0705499649047852
On Hold Report,1.4091529846191406
Past Due Customers,0.3828461170196533
Customer Reporting,1.0628881454467773
Recurring Order Report,1.4127020835876465
Retention Report,1.3961186408996582
Show Inactive Customers,1.3842949867248535
Total Customers Report,1.3630647659301758
Vacation Report,1.3650529384613037
Misc. Reporting,1.0603618621826172
Birthday Report,1.393388032913208
Contact Us Report,1.420943021774292
Coupon Usage,1.4062821865081787
Missing Orders,1.4396998882293701
Coupons,1.4087400436401367
Coupon Events,1.3801991939544678
Countdown Products,1.3483057022094727
Global Discounts,1.3647418022155762
Featured Products,1.7753610610961914
Sale Items,1.6473760604858398
Manage Cross-Selling,1.3842909336090088
First Time Order Specials,1.4601826667785645
Search Orders,1.517324686050415
Today's Orders,1.5441689491271973
This Week's Orders,2.0003769397735596
Next Week's Orders,1.5697529315948486
Create Purchase Order,1.6625940799713135
View Purchase Orders,1.078484058380127
Autoresponders,1.5667181015014648
General News List,1.565476894378662
Unsubscribers,1.5503029823303223
Manage Files,1.5098938941955566
301 Redirects,1.3888871669769287
Company Settings,2.272230863571167
States/Counties,1.5076448917388916
Taxes,1.0675978660583496
Taxing Zones,1.3849081993103027
Taxing System,1.381286859512329
Minimum Orders Settings,1.9209010601043701
Zip Codes,1.4677820205688477
Fees,1.0798957347869873
Delivery Charges,1.4370429515838623
Deposit Charges,1.5468249320983887
Registration Fees,1.445547103881836
Settings,1.0833470821380615
Store Locations,1.54225492477417
DBP Settings,1.9179399013519287
DBP Billing,2.2877697944641113
Countries,1.4374229907989502
States,1.4410741329193115
Settings,1.0603022575378418
Export/Import Cities,1.389045000076294
Summary,1.4161841869354248
Credit card types,1.3970413208007812
Languages,1.4605600833892822
Modules,2.403496026992798
Payment Methods,1.7377169132232666
Clear templates cache,1.6239900588989258
System Logs,1.0604608058929443
DBP Overview,1.4014761447906494
Inventory,0.3752000331878662
Tasks,1.5769610404968262
Periodic tasks,3.8745627403259277
