Dashboard,2.3292453289031982,[#<Selenium::WebDriver::LogEntry:0x00007fabb3136710 @level="WARNING", @timestamp=1619022252649, @message="https://www.cowichanmilk.ca/admin/login 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabb31366e8 @level="WARNING", @timestamp=1619022252649, @message="https://www.cowichanmilk.ca/admin/login 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabb31366c0 @level="WARNING", @timestamp=1619022261603, @message="https://www.cowichanmilk.ca/admin/home.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabb3136698 @level="WARNING", @timestamp=1619022261604, @message="https://www.cowichanmilk.ca/admin/home.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabb3136670 @level="WARNING", @timestamp=1619022264850, @message="https://www.cowichanmilk.ca/admin/home.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabb3136648 @level="WARNING", @timestamp=1619022264850, @message="https://www.cowichanmilk.ca/admin/home.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Customers,1.0662789344787598,[]
Search for Customers,2.5422911643981934,[#<Selenium::WebDriver::LogEntry:0x00007fabc19093f8 @level="WARNING", @timestamp=1619022286501, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 14 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1909358 @level="WARNING", @timestamp=1619022286501, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 14 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1908ef8 @level="WARNING", @timestamp=1619022287246, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">, #<Selenium::WebDriver::LogEntry:0x00007fabc1908e80 @level="WARNING", @timestamp=1619022287246, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 - [DOM] Found 2 elements with non-unique id #posted_data[orders_count_type]: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Customer Profile,2.831691026687622,[#<Selenium::WebDriver::LogEntry:0x00007fab910cc9b8 @level="WARNING", @timestamp=1619022291923, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=C 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab910cc968 @level="WARNING", @timestamp=1619022291923, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=C 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Import Customers,2.8552541732788086,[#<Selenium::WebDriver::LogEntry:0x00007fabc208d138 @level="WARNING", @timestamp=1619022297753, @message="https://www.cowichanmilk.ca/admin/customers_import.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc208d020 @level="WARNING", @timestamp=1619022297753, @message="https://www.cowichanmilk.ca/admin/customers_import.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Export Customers,2.601447343826294,[#<Selenium::WebDriver::LogEntry:0x00007fabc1119850 @level="WARNING", @timestamp=1619022303589, @message="https://www.cowichanmilk.ca/admin/router.php?r=export-users#/export-users 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1119828 @level="WARNING", @timestamp=1619022303589, @message="https://www.cowichanmilk.ca/admin/router.php?r=export-users#/export-users 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Export Customer Emails,1.5329480171203613,[#<Selenium::WebDriver::LogEntry:0x00007fabc1de5ac0 @level="WARNING", @timestamp=1619022309214, @message="https://www.cowichanmilk.ca/admin/export_users_emails.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1de5a98 @level="WARNING", @timestamp=1619022309214, @message="https://www.cowichanmilk.ca/admin/export_users_emails.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Create Membership Levels,1.845595121383667,[#<Selenium::WebDriver::LogEntry:0x00007fabc1e2feb8 @level="WARNING", @timestamp=1619022313874, @message="https://www.cowichanmilk.ca/admin/memberships.php?usertype=C 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1e2fe90 @level="WARNING", @timestamp=1619022313874, @message="https://www.cowichanmilk.ca/admin/memberships.php?usertype=C 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Customer Notes,9.752540826797485,[#<Selenium::WebDriver::LogEntry:0x00007fab8188e3c8 @level="WARNING", @timestamp=1619022326837, @message="https://www.cowichanmilk.ca/admin/customer_notes.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab8188e3a0 @level="WARNING", @timestamp=1619022326837, @message="https://www.cowichanmilk.ca/admin/customer_notes.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Administrators,1.071000099182129,[]
Search for Admins,1.8652441501617432,[#<Selenium::WebDriver::LogEntry:0x00007fabc116bda8 @level="WARNING", @timestamp=1619022335885, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=P&refresh=1 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc116bd80 @level="WARNING", @timestamp=1619022335885, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=P&refresh=1 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc116bd30 @level="WARNING", @timestamp=1619022336039, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=P&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Admin Profile,1.6627318859100342,[#<Selenium::WebDriver::LogEntry:0x00007fabc1eaf6e0 @level="WARNING", @timestamp=1619022340584, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=P 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1eaf6b8 @level="WARNING", @timestamp=1619022340585, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=P 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Access Control,1.612097978591919,[#<Selenium::WebDriver::LogEntry:0x00007fabb30ed088 @level="WARNING", @timestamp=1619022345301, @message="https://www.cowichanmilk.ca/admin/access_control.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabb30ed060 @level="WARNING", @timestamp=1619022345301, @message="https://www.cowichanmilk.ca/admin/access_control.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Create Membership Levels,1.5922200679779053,[#<Selenium::WebDriver::LogEntry:0x00007fabc1efc3c8 @level="WARNING", @timestamp=1619022349924, @message="https://www.cowichanmilk.ca/admin/memberships.php?usertype=P 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1efc918 @level="WARNING", @timestamp=1619022349924, @message="https://www.cowichanmilk.ca/admin/memberships.php?usertype=P 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Drivers,1.0812580585479736,[]
Search for Drivers,1.8343160152435303,[#<Selenium::WebDriver::LogEntry:0x00007fab91168228 @level="WARNING", @timestamp=1619022378952, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=D&refresh=1 14 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab91168200 @level="WARNING", @timestamp=1619022378952, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=D&refresh=1 14 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab911681d8 @level="WARNING", @timestamp=1619022379127, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=D&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Driver Profile,1.624074935913086,[#<Selenium::WebDriver::LogEntry:0x00007fabc11a2bf0 @level="WARNING", @timestamp=1619022383713, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=D 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc11a2bc8 @level="WARNING", @timestamp=1619022383713, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=D 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Create Membership Levels,2.045088052749634,[#<Selenium::WebDriver::LogEntry:0x00007fabc1f25840 @level="WARNING", @timestamp=1619022388767, @message="https://www.cowichanmilk.ca/admin/memberships.php?usertype=D 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1f25818 @level="WARNING", @timestamp=1619022388767, @message="https://www.cowichanmilk.ca/admin/memberships.php?usertype=D 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Suppliers,1.069822072982788,[]
Search for Suppliers,1.9600188732147217,[#<Selenium::WebDriver::LogEntry:0x00007fab91197280 @level="WARNING", @timestamp=1619022397637, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=U&refresh=1 14 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab91197258 @level="WARNING", @timestamp=1619022397637, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=U&refresh=1 14 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab91197230 @level="WARNING", @timestamp=1619022397999, @message="https://www.cowichanmilk.ca/admin/users.php?mode=search&usertype=U&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Supplier Profile,2.092254877090454,[#<Selenium::WebDriver::LogEntry:0x00007fab911adf80 @level="WARNING", @timestamp=1619022402672, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=U 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fab911adf58 @level="WARNING", @timestamp=1619022402672, @message="https://www.cowichanmilk.ca/admin/user_add.php?usertype=U 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Search Products,3.7629098892211914,[#<Selenium::WebDriver::LogEntry:0x00007fabc2124b00 @level="WARNING", @timestamp=1619022408959, @message="https://www.cowichanmilk.ca/admin/products 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc2124ad8 @level="WARNING", @timestamp=1619022408960, @message="https://www.cowichanmilk.ca/admin/products 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc2124ab0 @level="WARNING", @timestamp=1619022409906, @message="https://www.cowichanmilk.ca/admin/products - [DOM] Found 2 elements with non-unique id #collapse-quantity: (More info: https://goo.gl/9p2vKq) %o %o">]
Add New Product,3.2135753631591797,[#<Selenium::WebDriver::LogEntry:0x00007fabc1b10c50 @level="WARNING", @timestamp=1619022414611, @message="https://www.cowichanmilk.ca/admin/products/create 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1b10930 @level="WARNING", @timestamp=1619022414611, @message="https://www.cowichanmilk.ca/admin/products/create 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fabc1b107c8 @level="SEVERE", @timestamp=1619022417195, @message="https://www.cowichanmilk.ca/skin1/css/structure.css - Failed to load resource: the server responded with a status of 404 ()">, #<Selenium::WebDriver::LogEntry:0x00007fabc1b10728 @level="SEVERE", @timestamp=1619022417195, @message="https://www.cowichanmilk.ca/skin1/css/structure.css - Failed to load resource: the server responded with a status of 404 ()">]
