Dashboard,1.8563950061798096
Customers,1.0729219913482666
Search for Customers,1.9301986694335938
Create Customer Profile,1.9587550163269043
Import Customers,1.7876920700073242
Export Customers,1.891193151473999
Export Customer Emails,1.352520227432251
Edit/Create Membership Levels,0.5191078186035156
Customer Notes,1.5173349380493164
Administrators,1.0778157711029053
Search for Admins,1.5552120208740234
Create Admin Profile,1.6003930568695068
Access Control,1.4020001888275146
Edit/Create Membership Levels,1.3964838981628418
Drivers,1.0831940174102783
Search for Drivers,2.904723882675171
Create Driver Profile,1.4566168785095215
Edit/Create Membership Levels,0.3768787384033203
Suppliers,1.0698821544647217
Search for Suppliers,1.917125940322876
Create Supplier Profile,1.5583510398864746
Edit/Search Products,2.446732997894287
Add New Product,2.193610191345215
Import products,2.2425220012664795
Export products,1.3470849990844727
Product Categories,1.4857347011566162
Extra fields,1.4594018459320068
Warehouse Locations,1.3589420318603516
Localness Icons,1.4196460247039795
Change/Assign Routes,1.417917013168335
Create/Edit Routes,4.743398904800415
GPS Import/Export,1.422544002532959
Organize Route Stops,1.5134060382843018
Pickup Locations,3.0885798931121826
Organize Pickup Locations,1.411426067352295
Manage KML File,1.4968199729919434
Display Route/KML Issues,1.3514409065246582
Organize Load Sheet,1.459477186203003
Print Route Sheets,1.6398000717163086
Print Bag Labels,1.555710792541504
Show Invalid Addresses,1.368236780166626
Billing,1.0668668746948242
Paper/Email Billing,1.4514050483703613
Electronic Billing,1.711399793624878
Mass Update Payments,1.5814321041107178
Mass Deposit Returns/Charges,1.3628528118133545
Global Invoice Notes,1.5203330516815186
View GC Purchase Log,1.4256210327148438
Sales Reporting,1.058725118637085
Top Customers,0.3746817111968994
Countdown Sales Report,1.4661502838134766
Cross-Selling Report,1.4472079277038574
Discount Coupon Report,1.3667309284210205
Manage Cross-Selling,1.370561122894287
Ordered Products Reports,1.6218311786651611
Overall Sales,1.757214069366455
Sales By Route,1.621880054473877
Financials Reporting,1.063844919204712
Average Order Report,1.425680160522461
Credits Report,1.381335973739624
Effective Margin Report,2.414850950241089
Financials Export,1.3910942077636719
No Payment Customers,32.0262610912323
Payments On Review,1.459805965423584
Payments Posted Report,1.4084811210632324
Profit Report,1.6159167289733887
Recent Payments Report,1.364008903503418
Taxes Report,1.558825969696045
Product Reporting,1.0543370246887207
Bagged Items Report,1.593646764755249
Customized Products,1.4172770977020264
Forecast,1.5608229637145996
Inventory,2.3377668857574463
Product Reporting,1.07853102684021
Load Sheet Report,1.4373712539672852
Out Of Stock Report,1.4003238677978516
Customer Reporting,1.0684711933135986
Top Customers,0.35219693183898926
Customer Reporting,1.0536696910858154
Customer Count Report,1.4477522373199463
Deposit Report,1.374234914779663
Followup Report,1.4454209804534912
Friend Referral Report,1.3749969005584717
Minimum Order Report,1.4073078632354736
Negative Balances,1.747546672821045
New Customers,1.4249002933502197
No Order Customers Report,1.428239107131958
No Payment Customers,32.11678886413574
Customer Reporting,1.0722410678863525
On Hold Report,1.3931400775909424
Past Due Customers,0.386246919631958
Customer Reporting,1.0616381168365479
Recurring Order Report,1.4275600910186768
Retention Report,1.3697731494903564
Show Inactive Customers,1.3706181049346924
Total Customers Report,1.362879991531372
Vacation Report,1.3759310245513916
Misc. Reporting,1.0693490505218506
Birthday Report,1.3851127624511719
Contact Us Report,1.4110767841339111
Coupon Usage,1.4428751468658447
Missing Orders,1.419079065322876
Coupons,1.354262113571167
Coupon Events,1.372866153717041
Countdown Products,1.3491880893707275
Global Discounts,1.453908920288086
Featured Products,1.7454462051391602
Sale Items,1.60378098487854
Manage Cross-Selling,1.3535640239715576
First Time Order Specials,1.440262794494629
Search Orders,1.5695621967315674
Create Purchase Order,1.6193091869354248
View Purchase Orders,1.0764811038970947
Autoresponders,1.524204969406128
General News List,1.5235280990600586
Unsubscribers,1.5082619190216064
Manage Files,1.6593639850616455
301 Redirects,1.3805320262908936
Company Settings,2.173111915588379
States/Counties,1.7191307544708252
Taxes,1.0615460872650146
Taxing Zones,1.413830041885376
Taxing System,1.4097819328308105
Minimum Orders Settings,1.932171106338501
Zip Codes,1.3940989971160889
Fees,1.0627210140228271
Delivery Charges,1.4313549995422363
Deposit Charges,2.680760145187378
Registration Fees,1.3891510963439941
Settings,1.0662479400634766
Store Locations,1.5623347759246826
DBP Settings,1.8768131732940674
DBP Billing,2.3353049755096436
Countries,1.5137660503387451
States,1.462967872619629
Settings,1.0722649097442627
Export/Import Cities,1.3883018493652344
Summary,1.4085290431976318
Credit card types,1.4220268726348877
Languages,1.466827630996704
Modules,2.4519450664520264
Payment Methods,1.732682466506958
Clear templates cache,1.6508150100708008
System Logs,1.061830997467041
DBP Overview,1.3978610038757324
Inventory,0.6477260589599609
Tasks,1.5637140274047852
Periodic tasks,3.8228471279144287
