Dashboard,1.9318089485168457,[#<Selenium::WebDriver::LogEntry:0x00007ff01e3a0eb0 @level="WARNING", @timestamp=1619645982030, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/login 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e3a0e88 @level="WARNING", @timestamp=1619645982030, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/login 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e3a0e60 @level="WARNING", @timestamp=1619645990461, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/home.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e3a0e38 @level="WARNING", @timestamp=1619645990466, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/home.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e3a0e10 @level="WARNING", @timestamp=1619645993081, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/home.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e3a0de8 @level="WARNING", @timestamp=1619645993081, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/home.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Customers,1.0619137287139893,[]
Search for Customers,2.200044631958008,[#<Selenium::WebDriver::LogEntry:0x00007fefed1e4440 @level="WARNING", @timestamp=1619646014337, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 14 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fefed1e4288 @level="WARNING", @timestamp=1619646014337, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 14 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fefed1e4260 @level="WARNING", @timestamp=1619646014946, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">, #<Selenium::WebDriver::LogEntry:0x00007fefed1e4210 @level="WARNING", @timestamp=1619646014946, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=C&refresh=1&sort=last_login&sort_direction=1 - [DOM] Found 2 elements with non-unique id #posted_data[orders_count_type]: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Customer Profile,4.309331178665161,[#<Selenium::WebDriver::LogEntry:0x00007fefed25dca0 @level="WARNING", @timestamp=1619646019607, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/user_add.php?usertype=C 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fefed25dc00 @level="WARNING", @timestamp=1619646019607, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/user_add.php?usertype=C 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Import Customers,2.4870738983154297,[#<Selenium::WebDriver::LogEntry:0x00007ff01e2f8df0 @level="WARNING", @timestamp=1619646027120, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/customers_import.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e2f8b70 @level="WARNING", @timestamp=1619646027124, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/customers_import.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Export Customers,3.2407538890838623,[#<Selenium::WebDriver::LogEntry:0x00007ff01e3284b0 @level="WARNING", @timestamp=1619646032312, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/router.php?r=export-users#/export-users 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e328488 @level="WARNING", @timestamp=1619646032312, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/router.php?r=export-users#/export-users 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Export Customer Emails,1.4350090026855469,[#<Selenium::WebDriver::LogEntry:0x00007fefed345b90 @level="WARNING", @timestamp=1619646038575, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/export_users_emails.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007fefed345b68 @level="WARNING", @timestamp=1619646038575, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/export_users_emails.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Create Membership Levels,1.7801578044891357,[#<Selenium::WebDriver::LogEntry:0x00007ff01e96e310 @level="WARNING", @timestamp=1619646043251, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/memberships.php?usertype=C 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e96e2e8 @level="WARNING", @timestamp=1619646043251, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/memberships.php?usertype=C 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Customer Notes,1.6044440269470215,[#<Selenium::WebDriver::LogEntry:0x00007ff01d167870 @level="WARNING", @timestamp=1619646048035, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/customer_notes.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01d167848 @level="WARNING", @timestamp=1619646048035, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/customer_notes.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Administrators,1.0715153217315674,[]
Search for Admins,1.5569257736206055,[#<Selenium::WebDriver::LogEntry:0x00007ff01e35a398 @level="WARNING", @timestamp=1619646056724, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=P&refresh=1 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e35a348 @level="WARNING", @timestamp=1619646056724, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=P&refresh=1 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e35a320 @level="WARNING", @timestamp=1619646056910, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=P&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Admin Profile,1.859260082244873,[#<Selenium::WebDriver::LogEntry:0x00007ff01e98fc68 @level="WARNING", @timestamp=1619646061359, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/user_add.php?usertype=P 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e98fc40 @level="WARNING", @timestamp=1619646061359, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/user_add.php?usertype=P 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Access Control,1.5017530918121338,[#<Selenium::WebDriver::LogEntry:0x00007ff01e9cc140 @level="WARNING", @timestamp=1619646066243, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/access_control.php 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ff01e9cc118 @level="WARNING", @timestamp=1619646066243, @message="https://fromthefarmer.client-staging.deliverybizpro.com/admin/access_control.php 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
