Edit/Create Membership Levels,1.3560600280761719,[#<Selenium::WebDriver::LogEntry:0x00007ffc77853a88 @level="WARNING", @timestamp=1620139853968, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/memberships.php?usertype=P 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffc77853a60 @level="WARNING", @timestamp=1620139853968, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/memberships.php?usertype=P 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Drivers,1.0575861930847168,[]
Search for Drivers,1.432910680770874,[#<Selenium::WebDriver::LogEntry:0x00007ffc7794e488 @level="WARNING", @timestamp=1620139887023, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=D&refresh=1 14 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffc7794e438 @level="WARNING", @timestamp=1620139887023, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=D&refresh=1 14 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffc7794e410 @level="WARNING", @timestamp=1620139887166, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=D&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Driver Profile,1.400824785232544,[#<Selenium::WebDriver::LogEntry:0x00007ffcb507a198 @level="WARNING", @timestamp=1620139893729, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/user_add.php?usertype=D 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffcb507a148 @level="WARNING", @timestamp=1620139893729, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/user_add.php?usertype=D 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Create Membership Levels,1.371034860610962,[#<Selenium::WebDriver::LogEntry:0x00007ffca53f0828 @level="WARNING", @timestamp=1620139900404, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/memberships.php?usertype=D 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca53f0800 @level="WARNING", @timestamp=1620139900404, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/memberships.php?usertype=D 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Suppliers,1.0493831634521484,[]
Search for Suppliers,1.7715868949890137,[#<Selenium::WebDriver::LogEntry:0x00007ffca560aa78 @level="WARNING", @timestamp=1620139913418, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=U&refresh=1 14 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca560aa00 @level="WARNING", @timestamp=1620139913419, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=U&refresh=1 14 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca560a988 @level="WARNING", @timestamp=1620139913823, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=U&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Supplier Profile,1.6577868461608887,[#<Selenium::WebDriver::LogEntry:0x00007ffca569be38 @level="WARNING", @timestamp=1620139920469, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/user_add.php?usertype=U 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca569be10 @level="WARNING", @timestamp=1620139920469, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/user_add.php?usertype=U 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Search Products,2.797044038772583,[#<Selenium::WebDriver::LogEntry:0x00007ffca5700040 @level="WARNING", @timestamp=1620139927918, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca5700018 @level="WARNING", @timestamp=1620139927918, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca570bfa8 @level="WARNING", @timestamp=1620139928775, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products - [DOM] Found 2 elements with non-unique id #collapse-quantity: (More info: https://goo.gl/9p2vKq) %o %o">]
Add New Product,3.4756271839141846,[#<Selenium::WebDriver::LogEntry:0x00007ffca577b4e8 @level="WARNING", @timestamp=1620139935525, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products/create 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca577b470 @level="WARNING", @timestamp=1620139935525, @message="https://yellowbird.client-staging.deliverybizpro.com/admin/products/create 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007ffca577b448 @level="SEVERE", @timestamp=1620139938625, @message="https://yellowbird.client-staging.deliverybizpro.com/skin1/css/structure.css - Failed to load resource: the server responded with a status of 404 ()">, #<Selenium::WebDriver::LogEntry:0x00007ffca577b420 @level="SEVERE", @timestamp=1620139938625, @message="https://yellowbird.client-staging.deliverybizpro.com/skin1/css/structure.css - Failed to load resource: the server responded with a status of 404 ()">]
