Edit/Create Membership Levels,1.4171109199523926,[#<Selenium::WebDriver::LogEntry:0x00007f9d04bd6cf0 @level="WARNING", @timestamp=1619810971469, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/memberships.php?usertype=P 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04bd6ca0 @level="WARNING", @timestamp=1619810971469, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/memberships.php?usertype=P 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Drivers,1.0769131183624268,[]
Search for Drivers,1.485612154006958,[#<Selenium::WebDriver::LogEntry:0x00007f9ce4920508 @level="WARNING", @timestamp=1619811006676, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=D&refresh=1 16 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9ce49204e0 @level="WARNING", @timestamp=1619811006676, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=D&refresh=1 16 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9ce4920418 @level="WARNING", @timestamp=1619811006812, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=D&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Driver Profile,1.4634249210357666,[#<Selenium::WebDriver::LogEntry:0x00007f9d069995f8 @level="WARNING", @timestamp=1619811014450, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/user_add.php?usertype=D 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d069995d0 @level="WARNING", @timestamp=1619811014450, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/user_add.php?usertype=D 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Create Membership Levels,1.4626660346984863,[#<Selenium::WebDriver::LogEntry:0x00007f9d06a28d20 @level="WARNING", @timestamp=1619811022177, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/memberships.php?usertype=D 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06a28cf8 @level="WARNING", @timestamp=1619811022177, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/memberships.php?usertype=D 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Suppliers,1.0764222145080566,[]
Search for Suppliers,1.589143991470337,[#<Selenium::WebDriver::LogEntry:0x00007f9d060c52b0 @level="WARNING", @timestamp=1619811037221, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=U&refresh=1 16 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d060c5288 @level="WARNING", @timestamp=1619811037221, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=U&refresh=1 16 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d060c5238 @level="WARNING", @timestamp=1619811037447, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/users.php?mode=search&usertype=U&refresh=1 - [DOM] Found 2 elements with non-unique id #frm-users-search: (More info: https://goo.gl/9p2vKq) %o %o">]
Create Supplier Profile,1.6071960926055908,[#<Selenium::WebDriver::LogEntry:0x00007f9d06134e80 @level="WARNING", @timestamp=1619811045056, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/user_add.php?usertype=U 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d06134e30 @level="WARNING", @timestamp=1619811045056, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/user_add.php?usertype=U 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Edit/Search Products,2.366312026977539,[#<Selenium::WebDriver::LogEntry:0x00007f9d04dd0e98 @level="WARNING", @timestamp=1619811053058, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04dd0e70 @level="WARNING", @timestamp=1619811053058, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04dd0e20 @level="WARNING", @timestamp=1619811053955, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products - [DOM] Found 2 elements with non-unique id #collapse-quantity: (More info: https://goo.gl/9p2vKq) %o %o">]
Add New Product,2.4836390018463135,[#<Selenium::WebDriver::LogEntry:0x00007f9d04e30e38 @level="WARNING", @timestamp=1619811061623, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products/create 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04e30e10 @level="WARNING", @timestamp=1619811061623, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products/create 7 The key \"-ms-touch-action:\" is not recognized and ignored.">]
Import products,2.707754135131836,[#<Selenium::WebDriver::LogEntry:0x00007f9d04b13200 @level="WARNING", @timestamp=1619811070310, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products/import 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04b130c0 @level="WARNING", @timestamp=1619811070310, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/products/import 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04b12d50 @level="WARNING", @timestamp=1619811070830, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/router.php?iframe=Y#/task-status 7 The key \"touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04b12d28 @level="WARNING", @timestamp=1619811070830, @message="https://goodfood2u.client-staging.deliverybizpro.com/admin/router.php?iframe=Y#/task-status 7 The key \"-ms-touch-action:\" is not recognized and ignored.">, #<Selenium::WebDriver::LogEntry:0x00007f9d04b12c38 @level="SEVERE", @timestamp=1619811072679, @message="https://goodfood2u.client-staging.deliverybizpro.com/bower_components/autobahn/autobahn.js?_=1619641498 5397 WebSocket connection to 'wss://goodfood2u.client-staging.deliverybizpro.com/ws' failed: Error during WebSocket handshake: Unexpected response code: 502">]
